Date,Meter Type,MeterSizeDesc4
12/6/2017,Water, 5/8   3/4
12/6/2017,Water, 5/8   3/4
12/6/2017,Water, 5/8   3/4
12/6/2017,Water, 5/8   3/4
12/6/2017,Water, 5/8   3/4
12/6/2017,Water, 5/8   3/4
12/6/2017,Reuse,2
12/6/2017,Water, 5/8   3/4
12/6/2017,Water,1
12/6/2017,Water, 5/8   3/4
12/6/2017,Water, 5/8   3/4
12/6/2017,Water, 5/8   3/4
12/6/2017,Water, 5/8   3/4
12/6/2017,Reuse, 5/8   3/4
12/6/2017,Reuse, 5/8   3/4
12/6/2017,Reuse, 5/8   3/4
12/6/2017,Reuse, 5/8   3/4
12/6/2017,Reuse, 5/8   3/4
12/6/2017,Water, 5/8   3/4
12/7/2017,Water, 5/8   3/4
12/7/2017,Water, 5/8   3/4
12/7/2017,Water, 5/8   3/4
12/7/2017,Water, 5/8   3/4
12/7/2017,Water, 5/8   3/4
12/7/2017,Water, 5/8   3/4
12/7/2017,Water, 5/8   3/4
12/7/2017,Water, 5/8   3/4
12/7/2017,Reuse, 5/8   3/4
12/7/2017,Reuse, 5/8   3/4
12/7/2017,Water, 5/8   3/4
12/7/2017,Water, 5/8   3/4
12/7/2017,Water, 5/8   3/4
12/7/2017,Water, 5/8   3/4
12/7/2017,Water, 5/8   3/4
12/7/2017,Water, 5/8   3/4
12/7/2017,Water, 5/8   3/4
12/8/2017,Water, 5/8   3/4
12/8/2017,Reuse, 5/8   3/4
12/8/2017,Reuse, 5/8   3/4
12/8/2017,Water, 5/8   3/4
12/8/2017,Water, 5/8   3/4
12/8/2017,Water, 5/8   3/4
12/8/2017,Water,1
12/8/2017,Reuse,1.5
12/8/2017,Reuse, 5/8   3/4
12/8/2017,Reuse, 5/8   3/4
12/8/2017,Reuse, 5/8   3/4
12/8/2017,Reuse, 5/8   3/4
12/8/2017,Reuse, 5/8   3/4
12/8/2017,Water, 5/8   3/4
12/8/2017,Water, 5/8   3/4
12/8/2017,Water, 5/8   3/4
12/8/2017,Water, 5/8   3/4
12/8/2017,Reuse, 5/8   3/4
12/8/2017,Reuse, 5/8   3/4
12/8/2017,Reuse, 5/8   3/4
12/11/2017,Water, 5/8   3/4
12/11/2017,Water, 5/8   3/4
12/11/2017,Water, 5/8   3/4
12/11/2017,Water, 5/8   3/4
12/11/2017,Water, 5/8   3/4
12/11/2017,Water, 5/8   3/4
12/11/2017,Water, 5/8   3/4
12/11/2017,Water, 5/8   3/4
12/11/2017,Reuse, 5/8   3/4
12/11/2017,Reuse, 5/8   3/4
12/11/2017,Reuse, 5/8   3/4
12/11/2017,Reuse, 5/8   3/4
12/11/2017,Reuse, 5/8   3/4
12/11/2017,Reuse, 5/8   3/4
12/11/2017,Water, 5/8   3/4
12/11/2017,Water, 5/8   3/4
12/11/2017,Water, 5/8   3/4
12/11/2017,Water, 5/8   3/4
12/11/2017,Water, 5/8   3/4
12/11/2017,Reuse, 5/8   3/4
12/11/2017,Water, 5/8   3/4
12/11/2017,Water, 5/8   3/4
12/11/2017,Water, 5/8   3/4
12/11/2017,Water, 5/8   3/4
12/11/2017,Water, 5/8   3/4
12/11/2017,Water, 5/8   3/4
12/11/2017,Water, 5/8   3/4
12/11/2017,Water, 5/8   3/4
12/11/2017,Water, 5/8   3/4
12/11/2017,Water, 5/8   3/4
12/11/2017,Water,1
12/11/2017,Water,1
12/11/2017,Water,2
12/12/2017,Reuse, 5/8   3/4
12/12/2017,Reuse, 5/8   3/4
12/12/2017,Reuse, 5/8   3/4
12/12/2017,Reuse, 5/8   3/4
12/12/2017,Reuse, 5/8   3/4
12/12/2017,Reuse, 5/8   3/4
12/12/2017,Reuse, 5/8   3/4
12/12/2017,Reuse, 5/8   3/4
12/12/2017,Reuse, 5/8   3/4
12/12/2017,Reuse, 5/8   3/4
12/12/2017,Reuse, 5/8   3/4
12/12/2017,Water, 5/8   3/4
12/12/2017,Water, 5/8   3/4
12/12/2017,Water, 5/8   3/4
12/12/2017,Water, 5/8   3/4
12/12/2017,Water, 5/8   3/4
12/12/2017,Water, 5/8   3/4
12/12/2017,Water, 5/8   3/4
12/12/2017,Water, 5/8   3/4
12/12/2017,Reuse, 5/8   3/4
12/12/2017,Water, 5/8   3/4
12/12/2017,Water, 5/8   3/4
12/12/2017,Water, 5/8   3/4
12/12/2017,Water, 5/8   3/4
12/13/2017,Water, 5/8   3/4
12/13/2017,Water, 5/8   3/4
12/13/2017,Water, 5/8   3/4
12/13/2017,Water, 5/8   3/4
12/13/2017,Water, 5/8   3/4
12/13/2017,Water, 5/8   3/4
12/13/2017,Water, 5/8   3/4
12/13/2017,Water, 5/8   3/4
12/13/2017,Water, 5/8   3/4
12/13/2017,Reuse, 5/8   3/4
12/13/2017,Reuse, 5/8   3/4
12/13/2017,Reuse, 5/8   3/4
12/13/2017,Reuse, 5/8   3/4
12/13/2017,Reuse, 5/8   3/4
12/13/2017,Water, 5/8   3/4
12/13/2017,Water, 5/8   3/4
12/13/2017,Reuse, 5/8   3/4
12/13/2017,Reuse, 5/8   3/4
12/13/2017,Reuse, 5/8   3/4
12/13/2017,Reuse, 5/8   3/4
12/13/2017,Water, 5/8   3/4
12/13/2017,Water, 5/8   3/4
12/13/2017,Water, 5/8   3/4
12/13/2017,Water, 5/8   3/4
12/13/2017,Water, 5/8   3/4
12/13/2017,Water, 5/8   3/4
12/13/2017,Water, 5/8   3/4
12/13/2017,Water, 5/8   3/4
12/13/2017,Water, 5/8   3/4
12/13/2017,Water, 5/8   3/4
12/13/2017,Water, 5/8   3/4
12/14/2017,Water, 5/8   3/4
12/14/2017,Water, 5/8   3/4
12/14/2017,Water, 5/8   3/4
12/14/2017,Water, 5/8   3/4
12/14/2017,Water, 5/8   3/4
12/14/2017,Reuse, 5/8   3/4
12/14/2017,Reuse, 5/8   3/4
12/14/2017,Reuse, 5/8   3/4
12/14/2017,Reuse, 5/8   3/4
12/14/2017,Reuse, 5/8   3/4
12/14/2017,Reuse, 5/8   3/4
12/14/2017,Reuse, 5/8   3/4
12/14/2017,Reuse, 5/8   3/4
12/14/2017,Water, 5/8   3/4
12/14/2017,Water, 5/8   3/4
12/14/2017,Water, 5/8   3/4
12/14/2017,Water, 5/8   3/4
12/14/2017,Water, 5/8   3/4
12/15/2017,Reuse, 5/8   3/4
12/15/2017,Reuse, 5/8   3/4
12/15/2017,Water, 5/8   3/4
12/15/2017,Water, 5/8   3/4
12/15/2017,Water, 5/8   3/4
12/15/2017,Water, 5/8   3/4
12/15/2017,Water, 5/8   3/4
12/15/2017,Water, 5/8   3/4
12/15/2017,Water, 5/8   3/4
12/15/2017,Water, 5/8   3/4
12/15/2017,Reuse, 5/8   3/4
12/15/2017,Reuse, 5/8   3/4
12/15/2017,Reuse, 5/8   3/4
12/15/2017,Water, 5/8   3/4
12/15/2017,Water, 5/8   3/4
12/15/2017,Water, 5/8   3/4
12/15/2017,Water, 5/8   3/4
12/15/2017,Water, 5/8   3/4
12/15/2017,Reuse, 5/8   3/4
12/15/2017,Reuse, 5/8   3/4
12/15/2017,Water, 5/8   3/4
12/18/2017,Water, 5/8   3/4
12/18/2017,Water, 5/8   3/4
12/18/2017,Water, 5/8   3/4
12/18/2017,Water, 5/8   3/4
12/18/2017,Water, 5/8   3/4
12/18/2017,Water, 5/8   3/4
12/18/2017,Water, 5/8   3/4
12/18/2017,Water, 5/8   3/4
12/18/2017,Water, 5/8   3/4
12/18/2017,Water, 5/8   3/4
12/18/2017,Reuse, 5/8   3/4
12/18/2017,Reuse, 5/8   3/4
12/18/2017,Reuse, 5/8   3/4
12/18/2017,Reuse, 5/8   3/4
12/18/2017,Water, 5/8   3/4
12/18/2017,Water, 5/8   3/4
12/18/2017,Water, 5/8   3/4
12/18/2017,Reuse, 5/8   3/4
12/18/2017,Reuse, 5/8   3/4
12/18/2017,Reuse, 5/8   3/4
12/18/2017,Water, 5/8   3/4
12/18/2017,Water, 5/8   3/4
12/18/2017,Water, 5/8   3/4
12/18/2017,Water, 5/8   3/4
12/18/2017,Water, 5/8   3/4
12/18/2017,Water, 5/8   3/4
12/18/2017,Water, 5/8   3/4
12/19/2017,Water, 5/8   3/4
12/19/2017,Water, 5/8   3/4
12/19/2017,Water, 5/8   3/4
12/19/2017,Water, 5/8   3/4
12/19/2017,Water, 5/8   3/4
12/19/2017,Water, 5/8   3/4
12/19/2017,Water, 5/8   3/4
12/19/2017,Water, 5/8   3/4
12/19/2017,Reuse, 5/8   3/4
12/19/2017,Water, 5/8   3/4
12/19/2017,Water, 5/8   3/4
12/19/2017,Water, 5/8   3/4
12/19/2017,Water, 5/8   3/4
12/19/2017,Reuse, 5/8   3/4
12/19/2017,Reuse, 5/8   3/4
12/19/2017,Reuse, 5/8   3/4
12/19/2017,Reuse, 5/8   3/4
12/19/2017,Reuse, 5/8   3/4
12/19/2017,Reuse, 5/8   3/4
12/19/2017,Reuse, 5/8   3/4
12/19/2017,Water, 5/8   3/4
12/19/2017,Water, 5/8   3/4
12/19/2017,Water, 5/8   3/4
12/19/2017,Water, 5/8   3/4
12/19/2017,Water, 5/8   3/4
12/20/2017,Water, 5/8   3/4
12/20/2017,Water, 5/8   3/4
12/20/2017,Water, 5/8   3/4
12/20/2017,Water, 5/8   3/4
12/20/2017,Water, 5/8   3/4
12/20/2017,Reuse, 5/8   3/4
12/20/2017,Reuse, 5/8   3/4
12/20/2017,Reuse, 5/8   3/4
12/20/2017,Water, 5/8   3/4
12/20/2017,Water, 5/8   3/4
12/20/2017,Water, 5/8   3/4
12/20/2017,Water, 5/8   3/4
12/20/2017,Water, 5/8   3/4
12/20/2017,Water, 5/8   3/4
12/20/2017,Reuse, 5/8   3/4
12/20/2017,Reuse,1
12/20/2017,Reuse, 5/8   3/4
12/20/2017,Reuse, 5/8   3/4
12/20/2017,Reuse, 5/8   3/4
12/20/2017,Reuse, 5/8   3/4
12/20/2017,Water, 5/8   3/4
12/20/2017,Water, 5/8   3/4
12/20/2017,Water, 5/8   3/4
12/20/2017,Water, 5/8   3/4
12/20/2017,Water, 5/8   3/4
12/20/2017,Water, 5/8   3/4
12/21/2017,Water, 5/8   3/4
12/21/2017,Water, 5/8   3/4
12/21/2017,Water, 5/8   3/4
12/21/2017,Water, 5/8   3/4
12/21/2017,Water, 5/8   3/4
12/21/2017,Reuse, 5/8   3/4
12/21/2017,Reuse, 5/8   3/4
12/21/2017,Reuse, 5/8   3/4
12/21/2017,Reuse, 5/8   3/4
12/21/2017,Reuse, 5/8   3/4
12/21/2017,Water, 5/8   3/4
12/21/2017,Water, 5/8   3/4
12/21/2017,Water, 5/8   3/4
12/21/2017,Water, 5/8   3/4
12/21/2017,Water, 5/8   3/4
12/21/2017,Water, 5/8   3/4
12/21/2017,Reuse, 5/8   3/4
12/21/2017,Reuse, 5/8   3/4
12/21/2017,Reuse, 5/8   3/4
12/22/2017,Reuse, 5/8   3/4
12/22/2017,Water, 5/8   3/4
12/26/2017,Water, 5/8   3/4
12/26/2017,Water, 5/8   3/4
12/26/2017,Water, 5/8   3/4
12/26/2017,Water, 5/8   3/4
12/26/2017,Water, 5/8   3/4
12/26/2017,Water, 5/8   3/4
12/26/2017,Water, 5/8   3/4
12/26/2017,Water, 5/8   3/4
12/26/2017,Water, 5/8   3/4
12/26/2017,Water, 5/8   3/4
12/26/2017,Water, 5/8   3/4
12/26/2017,Water, 5/8   3/4
12/26/2017,Reuse, 5/8   3/4
12/26/2017,Reuse,1
12/26/2017,Reuse,1.5
12/26/2017,Reuse, 5/8   3/4
12/26/2017,Reuse, 5/8   3/4
12/27/2017,Reuse, 5/8   3/4
12/27/2017,Water, 5/8   3/4
12/27/2017,Reuse, 5/8   3/4
12/27/2017,Water, 5/8   3/4
12/27/2017,Water, 5/8   3/4
12/27/2017,Water, 5/8   3/4
12/27/2017,Water, 5/8   3/4
12/27/2017,Water, 5/8   3/4
12/27/2017,Water, 5/8   3/4
12/27/2017,Water, 5/8   3/4
12/27/2017,Water, 5/8   3/4
12/27/2017,Reuse, 5/8   3/4
12/27/2017,Reuse, 5/8   3/4
12/27/2017,Water, 5/8   3/4
12/27/2017,Water, 5/8   3/4
12/27/2017,Water, 5/8   3/4
12/28/2017,Water, 5/8   3/4
12/28/2017,Water, 5/8   3/4
12/28/2017,Reuse, 5/8   3/4
12/28/2017,Reuse, 5/8   3/4
12/28/2017,Water, 5/8   3/4
12/28/2017,Water, 5/8   3/4
12/28/2017,Water, 5/8   3/4
12/28/2017,Reuse, 5/8   3/4
12/28/2017,Reuse, 5/8   3/4
12/28/2017,Reuse, 5/8   3/4
12/28/2017,Reuse, 5/8   3/4
12/28/2017,Reuse, 5/8   3/4
12/28/2017,Reuse, 5/8   3/4
12/28/2017,Water, 5/8   3/4
12/28/2017,Reuse, 5/8   3/4
12/28/2017,Reuse, 5/8   3/4
12/28/2017,Reuse, 5/8   3/4
12/28/2017,Reuse, 5/8   3/4
12/28/2017,Reuse, 5/8   3/4
12/28/2017,Reuse, 5/8   3/4
12/28/2017,Water, 5/8   3/4
12/29/2017,Water, 5/8   3/4
12/29/2017,Water, 5/8   3/4
12/29/2017,Reuse, 5/8   3/4
12/29/2017,Reuse, 5/8   3/4
1/2/2018,Reuse, 5/8   3/4
1/2/2018,Reuse, 5/8   3/4
1/2/2018,Reuse, 5/8   3/4
1/2/2018,Reuse, 5/8   3/4
1/2/2018,Water, 5/8   3/4
1/2/2018,Water, 5/8   3/4
1/2/2018,Water, 5/8   3/4
1/2/2018,Water, 5/8   3/4
1/2/2018,Water, 5/8   3/4
1/2/2018,Water, 5/8   3/4
1/2/2018,Water, 5/8   3/4
1/2/2018,Reuse, 5/8   3/4
1/2/2018,Reuse, 5/8   3/4
1/2/2018,Reuse, 5/8   3/4
1/2/2018,Reuse, 5/8   3/4
1/2/2018,Reuse, 5/8   3/4
1/3/2018,Water, 5/8   3/4
1/3/2018,Water, 5/8   3/4
1/3/2018,Reuse, 5/8   3/4
1/3/2018,Reuse, 5/8   3/4
1/3/2018,Water, 5/8   3/4
1/3/2018,Water, 5/8   3/4
1/3/2018,Water, 5/8   3/4
1/3/2018,Water, 5/8   3/4
1/3/2018,Water, 5/8   3/4
1/3/2018,Water, 5/8   3/4
1/3/2018,Water, 5/8   3/4
1/3/2018,Water, 5/8   3/4
1/3/2018,Water, 5/8   3/4
1/3/2018,Water, 5/8   3/4
1/3/2018,Water, 5/8   3/4
1/3/2018,Water, 5/8   3/4
1/3/2018,Water, 5/8   3/4
1/3/2018,Water, 5/8   3/4
1/4/2018,Water, 5/8   3/4
1/4/2018,Reuse, 5/8   3/4
1/4/2018,Water, 5/8   3/4
1/4/2018,Water, 5/8   3/4
1/4/2018,Water, 5/8   3/4
1/4/2018,Water, 5/8   3/4
1/4/2018,Water, 5/8   3/4
1/4/2018,Water, 5/8   3/4
1/4/2018,Water, 5/8   3/4
1/4/2018,Water, 5/8   3/4
1/4/2018,Water, 5/8   3/4
1/4/2018,Water, 5/8   3/4
1/4/2018,Water, 5/8   3/4
1/4/2018,Water, 5/8   3/4
1/4/2018,Reuse, 5/8   3/4
1/4/2018,Water, 5/8   3/4
1/4/2018,Water, 5/8   3/4
1/4/2018,Reuse, 5/8   3/4
1/5/2018,Reuse, 5/8   3/4
1/5/2018,Reuse, 5/8   3/4
1/5/2018,Water, 5/8   3/4
1/5/2018,Water, 5/8   3/4
1/5/2018,Water, 5/8   3/4
1/5/2018,Water, 5/8   3/4
1/5/2018,Water, 5/8   3/4
1/5/2018,Water, 5/8   3/4
1/5/2018,Reuse, 5/8   3/4
1/5/2018,Reuse, 5/8   3/4
1/5/2018,Reuse, 5/8   3/4
1/5/2018,Reuse, 5/8   3/4
1/5/2018,Reuse, 5/8   3/4
1/5/2018,Water, 5/8   3/4
1/5/2018,Water, 5/8   3/4
1/5/2018,Water, 5/8   3/4
1/5/2018,Reuse, 5/8   3/4
1/6/2018,Reuse, 5/8   3/4
1/8/2018,Reuse, 5/8   3/4
1/8/2018,Reuse, 5/8   3/4
1/8/2018,Water, 5/8   3/4
1/8/2018,Water, 5/8   3/4
1/8/2018,Water, 5/8   3/4
1/8/2018,Water, 5/8   3/4
1/8/2018,Water, 5/8   3/4
1/8/2018,Water, 5/8   3/4
1/8/2018,Reuse, 5/8   3/4
1/8/2018,Reuse, 5/8   3/4
1/8/2018,Water, 5/8   3/4
1/8/2018,Water, 5/8   3/4
1/8/2018,Water, 5/8   3/4
1/8/2018,Water, 5/8   3/4
1/8/2018,Reuse, 5/8   3/4
1/8/2018,Reuse, 5/8   3/4
1/8/2018,Reuse, 5/8   3/4
1/8/2018,Reuse, 5/8   3/4
1/8/2018,Reuse, 5/8   3/4
1/8/2018,Water, 5/8   3/4
1/8/2018,Water, 5/8   3/4
1/8/2018,Water, 5/8   3/4
1/8/2018,Water, 5/8   3/4
1/8/2018,Water, 5/8   3/4
1/8/2018,Water, 5/8   3/4
1/8/2018,Water, 5/8   3/4
1/8/2018,Water, 5/8   3/4
1/8/2018,Water, 5/8   3/4
1/8/2018,Water, 5/8   3/4
1/8/2018,Water, 5/8   3/4
1/8/2018,Water, 5/8   3/4
1/8/2018,Water, 5/8   3/4
1/8/2018,Water, 5/8   3/4
1/8/2018,Reuse, 5/8   3/4
1/8/2018,Reuse, 5/8   3/4
1/8/2018,Reuse, 5/8   3/4
1/9/2018,Reuse, 5/8   3/4
1/9/2018,Reuse, 5/8   3/4
1/9/2018,Reuse, 5/8   3/4
1/9/2018,Water, 5/8   3/4
1/9/2018,Water, 5/8   3/4
1/9/2018,Water, 5/8   3/4
1/9/2018,Water, 5/8   3/4
1/9/2018,Water, 5/8   3/4
1/9/2018,Water, 5/8   3/4
1/9/2018,Water, 5/8   3/4
1/9/2018,Water, 5/8   3/4
1/9/2018,Water, 5/8   3/4
1/9/2018,Water, 5/8   3/4
1/9/2018,Water, 5/8   3/4
1/9/2018,Water, 5/8   3/4
1/9/2018,Water, 5/8   3/4
1/9/2018,Water, 5/8   3/4
1/9/2018,Reuse, 5/8   3/4
1/9/2018,Reuse, 5/8   3/4
1/9/2018,Reuse, 5/8   3/4
1/9/2018,Water, 5/8   3/4
1/9/2018,Water, 5/8   3/4
1/9/2018,Water, 5/8   3/4
1/9/2018,Water, 5/8   3/4
1/9/2018,Water, 5/8   3/4
1/9/2018,Water, 5/8   3/4
1/9/2018,Water, 5/8   3/4
1/9/2018,Water, 5/8   3/4
1/9/2018,Water, 5/8   3/4
1/10/2018,Water, 5/8   3/4
1/10/2018,Water, 5/8   3/4
1/10/2018,Water, 5/8   3/4
1/10/2018,Water, 5/8   3/4
1/10/2018,Water, 5/8   3/4
1/10/2018,Water, 5/8   3/4
1/10/2018,Water,1
1/10/2018,Water,2
1/10/2018,Water, 5/8   3/4
1/10/2018,Water, 5/8   3/4
1/10/2018,Water, 5/8   3/4
1/10/2018,Water, 5/8   3/4
1/10/2018,Water, 5/8   3/4
1/10/2018,Reuse, 5/8   3/4
1/10/2018,Reuse, 5/8   3/4
1/10/2018,Reuse, 5/8   3/4
1/10/2018,Reuse, 5/8   3/4
1/10/2018,Reuse, 5/8   3/4
1/10/2018,Reuse, 5/8   3/4
1/10/2018,Reuse, 5/8   3/4
1/10/2018,Water, 5/8   3/4
1/10/2018,Water, 5/8   3/4
1/10/2018,Water, 5/8   3/4
1/10/2018,Water, 5/8   3/4
1/10/2018,Water, 5/8   3/4
1/10/2018,Water, 5/8   3/4
1/10/2018,Water, 5/8   3/4
1/10/2018,Water, 5/8   3/4
1/10/2018,Reuse, 5/8   3/4
1/10/2018,Reuse, 5/8   3/4
1/10/2018,Reuse, 5/8   3/4
1/11/2018,Reuse, 5/8   3/4
1/11/2018,Reuse, 5/8   3/4
1/11/2018,Reuse, 5/8   3/4
1/11/2018,Water, 5/8   3/4
1/11/2018,Water, 5/8   3/4
1/11/2018,Water, 5/8   3/4
1/11/2018,Water, 5/8   3/4
1/11/2018,Water, 5/8   3/4
1/11/2018,Water, 5/8   3/4
1/11/2018,Water, 5/8   3/4
1/11/2018,Water, 5/8   3/4
1/11/2018,Water, 5/8   3/4
1/11/2018,Water, 5/8   3/4
1/11/2018,Water, 5/8   3/4
1/11/2018,Reuse, 5/8   3/4
1/11/2018,Reuse, 5/8   3/4
1/11/2018,Reuse, 5/8   3/4
1/11/2018,Reuse, 5/8   3/4
1/11/2018,Reuse, 5/8   3/4
1/11/2018,Reuse, 5/8   3/4
1/11/2018,Water, 5/8   3/4
1/11/2018,Water, 5/8   3/4
1/11/2018,Water, 5/8   3/4
1/11/2018,Water, 5/8   3/4
1/11/2018,Water, 5/8   3/4
1/11/2018,Water, 5/8   3/4
1/11/2018,Water, 5/8   3/4
1/11/2018,Water, 5/8   3/4
1/11/2018,Reuse, 5/8   3/4
1/11/2018,Reuse, 5/8   3/4
1/12/2018,Reuse, 5/8   3/4
1/12/2018,Reuse, 5/8   3/4
1/12/2018,Reuse, 5/8   3/4
1/12/2018,Reuse, 5/8   3/4
1/12/2018,Water, 5/8   3/4
1/12/2018,Water, 5/8   3/4
1/12/2018,Water, 5/8   3/4
1/12/2018,Water, 5/8   3/4
1/12/2018,Water, 5/8   3/4
1/12/2018,Water, 5/8   3/4
1/12/2018,Water, 5/8   3/4
1/12/2018,Water, 5/8   3/4
1/12/2018,Water,1
1/12/2018,Water,2
1/12/2018,Water, 5/8   3/4
1/12/2018,Water, 5/8   3/4
1/12/2018,Water, 5/8   3/4
1/12/2018,Water, 5/8   3/4
1/12/2018,Water, 5/8   3/4
1/12/2018,Reuse, 5/8   3/4
1/12/2018,Water, 5/8   3/4
1/12/2018,Water, 5/8   3/4
1/12/2018,Water, 5/8   3/4
1/12/2018,Water, 5/8   3/4
1/12/2018,Water, 5/8   3/4
1/12/2018,Water, 5/8   3/4
1/12/2018,Water, 5/8   3/4
1/12/2018,Water, 5/8   3/4
1/16/2018,Water, 5/8   3/4
1/16/2018,Water, 5/8   3/4
1/16/2018,Water, 5/8   3/4
1/16/2018,Water, 5/8   3/4
1/16/2018,Water, 5/8   3/4
1/16/2018,Water, 5/8   3/4
1/16/2018,Reuse, 5/8   3/4
1/16/2018,Water, 5/8   3/4
1/16/2018,Water, 5/8   3/4
1/16/2018,Water, 5/8   3/4
1/16/2018,Water, 5/8   3/4
1/16/2018,Water, 5/8   3/4
1/16/2018,Water, 5/8   3/4
1/16/2018,Water, 5/8   3/4
1/16/2018,Water, 5/8   3/4
1/16/2018,Water, 5/8   3/4
1/16/2018,Reuse, 5/8   3/4
1/16/2018,Reuse, 5/8   3/4
1/16/2018,Reuse, 5/8   3/4
1/16/2018,Reuse, 5/8   3/4
1/16/2018,Water, 5/8   3/4
1/16/2018,Water, 5/8   3/4
1/16/2018,Water, 5/8   3/4
1/16/2018,Water, 5/8   3/4
1/17/2018,Water, 5/8   3/4
1/17/2018,Water, 5/8   3/4
1/17/2018,Water, 5/8   3/4
1/17/2018,Water, 5/8   3/4
1/17/2018,Reuse, 5/8   3/4
1/17/2018,Reuse, 5/8   3/4
1/17/2018,Water, 5/8   3/4
1/17/2018,Water, 5/8   3/4
1/17/2018,Water, 5/8   3/4
1/17/2018,Water, 5/8   3/4
1/17/2018,Water, 5/8   3/4
1/17/2018,Water, 5/8   3/4
1/17/2018,Water, 5/8   3/4
1/17/2018,Water, 5/8   3/4
1/17/2018,Water, 5/8   3/4
1/17/2018,Reuse, 5/8   3/4
1/17/2018,Reuse, 5/8   3/4
1/17/2018,Reuse, 5/8   3/4
1/17/2018,Reuse, 5/8   3/4
1/17/2018,Reuse, 5/8   3/4
1/17/2018,Water, 5/8   3/4
1/17/2018,Water, 5/8   3/4
1/17/2018,Water, 5/8   3/4
1/17/2018,Water, 5/8   3/4
1/17/2018,Water, 5/8   3/4
1/17/2018,Water, 5/8   3/4
1/18/2018,Water, 5/8   3/4
1/18/2018,Water, 5/8   3/4
1/18/2018,Water, 5/8   3/4
1/18/2018,Reuse, 5/8   3/4
1/18/2018,Reuse, 5/8   3/4
1/18/2018,Reuse, 5/8   3/4
1/18/2018,Reuse, 5/8   3/4
1/18/2018,Reuse, 5/8   3/4
1/18/2018,Reuse, 5/8   3/4
1/18/2018,Reuse, 5/8   3/4
1/18/2018,Reuse, 5/8   3/4
1/18/2018,Reuse, 5/8   3/4
1/18/2018,Reuse, 5/8   3/4
1/18/2018,Water, 5/8   3/4
1/18/2018,Water, 5/8   3/4
1/18/2018,Water, 5/8   3/4
1/18/2018,Water, 5/8   3/4
1/19/2018,Water, 5/8   3/4
1/19/2018,Water, 5/8   3/4
1/19/2018,Reuse, 5/8   3/4
1/19/2018,Water, 5/8   3/4
1/19/2018,Water, 5/8   3/4
1/19/2018,Water, 5/8   3/4
1/19/2018,Water, 5/8   3/4
1/19/2018,Water, 5/8   3/4
1/19/2018,Water, 5/8   3/4
1/19/2018,Water, 5/8   3/4
1/19/2018,Water, 5/8   3/4
1/19/2018,Reuse, 5/8   3/4
1/19/2018,Reuse, 5/8   3/4
1/19/2018,Water, 5/8   3/4
1/19/2018,Water, 5/8   3/4
1/22/2018,Water, 5/8   3/4
1/22/2018,Water, 5/8   3/4
1/22/2018,Water, 5/8   3/4
1/22/2018,Reuse, 5/8   3/4
1/22/2018,Reuse, 5/8   3/4
1/22/2018,Water, 5/8   3/4
1/22/2018,Water, 5/8   3/4
1/22/2018,Water, 5/8   3/4
1/22/2018,Water, 5/8   3/4
1/22/2018,Water, 5/8   3/4
1/22/2018,Reuse, 5/8   3/4
1/22/2018,Reuse, 5/8   3/4
1/22/2018,Reuse, 5/8   3/4
1/22/2018,Water, 5/8   3/4
1/22/2018,Water, 5/8   3/4
1/22/2018,Water, 5/8   3/4
1/22/2018,Water, 5/8   3/4
1/22/2018,Reuse, 5/8   3/4
1/22/2018,Reuse, 5/8   3/4
1/22/2018,Reuse, 5/8   3/4
1/22/2018,Water, 5/8   3/4
1/22/2018,Water, 5/8   3/4
1/22/2018,Water, 5/8   3/4
1/22/2018,Water, 5/8   3/4
1/23/2018,Water, 5/8   3/4
1/23/2018,Water, 5/8   3/4
1/23/2018,Water, 5/8   3/4
1/23/2018,Water, 5/8   3/4
1/23/2018,Reuse, 5/8   3/4
1/23/2018,Reuse, 5/8   3/4
1/23/2018,Reuse, 5/8   3/4
1/23/2018,Water, 5/8   3/4
1/23/2018,Water, 5/8   3/4
1/23/2018,Water, 5/8   3/4
1/23/2018,Water, 5/8   3/4
1/23/2018,Water, 5/8   3/4
1/23/2018,Water, 5/8   3/4
1/23/2018,Water, 5/8   3/4
1/23/2018,Water, 5/8   3/4
1/23/2018,Reuse, 5/8   3/4
1/23/2018,Reuse, 5/8   3/4
1/23/2018,Reuse, 5/8   3/4
1/23/2018,Reuse, 5/8   3/4
1/23/2018,Reuse, 5/8   3/4
1/23/2018,Water, 5/8   3/4
1/23/2018,Water, 5/8   3/4
1/23/2018,Water, 5/8   3/4
1/23/2018,Water, 5/8   3/4
1/23/2018,Water, 5/8   3/4
1/23/2018,Water, 5/8   3/4
1/23/2018,Water, 5/8   3/4
1/23/2018,Reuse, 5/8   3/4
1/24/2018,Reuse, 5/8   3/4
1/24/2018,Water, 5/8   3/4
1/24/2018,Water, 5/8   3/4
1/24/2018,Water, 5/8   3/4
1/24/2018,Water, 5/8   3/4
1/24/2018,Water, 5/8   3/4
1/24/2018,Water, 5/8   3/4
1/24/2018,Water, 5/8   3/4
1/24/2018,Water, 5/8   3/4
1/24/2018,Water, 5/8   3/4
1/24/2018,Water, 5/8   3/4
1/24/2018,Water, 5/8   3/4
1/24/2018,Water, 5/8   3/4
1/24/2018,Water, 5/8   3/4
1/24/2018,Reuse, 5/8   3/4
1/24/2018,Reuse, 5/8   3/4
1/24/2018,Reuse, 5/8   3/4
1/24/2018,Reuse, 5/8   3/4
